"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","01daeea0-2a6d-450e-b541-5e403e998637","05a38163-a505-4f97-b2a3-7430c49b14f4","07b21ab7-9c14-4bf2-b692-3449e7c8daf0","0c403fda-6913-4ea2-92d2-2c3d9ebe5bf9","195f1b52-8967-4af0-9485-6a4d654fc76f","1e2a2928-92b0-43e4-998b-427924e3aea0","1ea0d15c-4030-4699-b57a-71b9652d2f27","21c5c6c1-99c9-4467-af84-9de60453c42d","2246cc48-f55a-4eab-9188-83785204cd7b","38c85503-bd80-4952-8726-657af216295e","3e32a9d5-c17a-4cdd-b166-2f1d0d6db295","4671ef5e-e490-4432-a5ae-1b4440baaa13","4b7f43e2-26a2-46e7-a9f4-f3a411483d4f","5984136a-a74a-45f6-a034-e1efe45d89b3","5bf8138a-a093-4b56-b160-7f0b076f0d18","5f322a49-5a2a-4800-8501-3a922aaf795d","5fd5097d-0a92-4e4f-9891-105791d711b6","628792e2-4e0c-4b49-b6b1-af80d2b6dccf","69595b5c-5d7b-416b-aa98-b2218bbe5d7b","71c61ca2-a94d-4978-bc40-76f33e130e84","7e26363a-e1ab-4156-bb02-c7e3c13a581b","86caadb5-6b0d-4c6f-b9b1-579906dc5558","87568d62-a031-4a4a-b539-75998f3a8b59","8bd24827-f3b7-49a9-9342-f2c97b66a9fe","8c76a418-c594-44e6-ad17-95a11745f7d6","8e7d2668-9edf-44f7-888d-ee0638a154a2","93d2f741-5fa7-447f-beab-da1876e2130e","a32e18ec-277e-4589-ad58-91a2b37d4a0c","a3a2f30a-46d8-41d1-9f7e-046d7d416383","aa434f5d-ab31-4547-9c91-03088158a743","b1ad1cf2-155b-4aa1-840a-636d16ec8cda","b36ac304-1876-4967-82f4-36244e5572e2","b3f586ad-456a-4b62-9471-f82e892daa71","c0953c42-6854-43e8-9e30-84af3b7d7d84","c72fbf77-1dad-4239-80c7-46485578a249","d61f7ccd-7541-4cc2-9109-ecee3f223460","d9209d52-ba34-4e29-bf04-a0ff35a0e1d5","dcef5416-8458-40ee-b919-358e2774eb2f","e12bbe1f-7c60-4785-a96e-ce2197579531","e225008e-3706-45a2-9349-dc82a5cfa125","e27be5d8-faaa-498f-8474-044ccb63fadb","f5a44716-7285-47a7-be8b-76c73e697f7b","0caf4196-8f2a-4812-b485-b7651bc1cbf7","241c2d16-417a-4ba4-aeaf-ae7e8b96bb4a","26b3089e-1528-4bfb-ac0c-8d8cd45ac051","272d2832-7484-41fa-abf9-9a28f69d6b04","3066ea1b-4994-43d3-a73d-ba1eee638d6f","31d548ab-7fa7-4646-9def-d3fa5532d88b","342b23fe-2059-4a46-bc56-8ec72767d78b","3a7710b9-1240-4570-a50c-06deea2c287e","3c916c94-a5c6-4070-834e-a75d351c6f8f","3d92c204-11df-4c55-8460-d5f1e417b491","430332db-35e4-40f0-a56a-7b2dfa9a93fe","47ef624c-a4ee-4caf-8bd5-ca6fcecf3b30","4ab9f4e8-beb7-4b43-b509-6109ba7acd0a","5106edc8-0497-4c14-af8b-e888484c6bd9","515ce558-5c94-48c0-8169-2517da2f7170","5278a216-f2e3-444b-9ac8-31c8c46c88f4","565983e0-ffa6-49b2-a4ec-b9fa18a43b5a","5e5ad53d-2c5e-4e30-bb55-1749dbcdb270","6abe5e40-8775-4c31-9924-693b93200c51","6daae859-3e24-4145-8288-c575d23111cf","6f6be875-b396-465f-9c26-9be81fd6c9cf","768f5843-c7ce-41d3-b5fb-70a5f4161d11","7a9b8e79-54a4-4015-8372-4332f1cafdee","7f58b7ed-10c8-4b45-92ba-61aaa9904fe7","848c6274-235a-4ed3-ad59-6be67064865d","85d43c32-cbd3-4c44-bddd-88174388cc66","867719fa-1bd0-4f57-9cd8-cc4b1b5881bb","92b34c13-82a6-462f-ad6e-4546cf4655bc","95aa5f47-7786-4056-b91e-4cb0dba69949","97f64788-cd41-4856-bffb-3f44691b4b76","9de762e9-edab-440e-91b0-c054b945a279","a358c96a-ad1a-475e-9693-9d353b1480a1","a3a44773-6092-4515-b705-4932ee97688e","aafc88db-5aaa-4046-b5e4-e800815a316a","b37ac38d-6961-4c6d-bd63-2c0535b438aa","c56dd841-58f8-4b85-890a-1132f6c71b9c","c6b0b2c1-fd5a-498c-bce4-04bed3a9ccf5","cffb191b-6924-4843-968f-a3a5a888ef20","d052a08c-a172-4021-a424-079d9f3a78a3","d232a064-8d33-48cc-ad14-c49842d35ce8","d396b1c2-49fe-47ed-aaee-648f6dfb0dae","d9de0d6b-afd6-47c4-9bf3-9527fde50ba9","e36f9582-c5cf-4308-9923-c83e97314d51","ef68bf5c-262e-4183-bd00-b27cbc0f7a6c","f999b8b6-d912-4ec8-900b-3b327dc22f75"
"105","AC102953.1",5.97041983693378,-1.30444714314646,0.323261894138753,-4.03526418299879,5.4540894466182e-05,0.0159548970019877,3.18811266572257,1.76221723610733,7.12494803670848,5.86858515007521,2.54634234791313,0,2.12486179730394,2.09771353355831,10.5184158476342,4.00937514926323,2.07286554106537,7.00839078864272,0.948269462359414,2.72379828493508,7.03559363095913,3.46347819888672,0,3.66707482104419,2.98243517799635,0,4.04300201987592,1.97441675693655,2.93226860559745,2.08662181505868,1.66726130846627,2.62470729485068,5.84826342398112,0,0.778797599525931,0,3.75572810824465,1.11386936227657,2.31790571058642,2.01539745626929,0,1.48585422544876,0.631797574856157,5.22769221404318,14.0120833807727,19.1380981084966,5.43572015292373,0,3.10002985754248,2.88948814436012,13.9014394903396,6.50692858560255,11.6682915010394,8.21067686656786,17.7117622452173,2.49280440596222,8.83019928575572,0,9.41454272368715,9.72290124088732,0,7.26580377463824,26.9623506855198,15.4205494675539,6.77590485754509,2.48651464231392,0.832373096348449,7.74207474447463,0.805065333874432,18.7250955243636,1.15298833334722,2.507107382062,3.41213061478596,3.33338462441023,5.07738480739489,13.0942451852077,76.1820967253103,0.849222390521471,4.01762917866352,0.969307711620059,1.71254124487878,2.64673932565405,10.469352518078,17.2282615382865,1.65764887121476,0.771692319733454,1.60750007688868,5.06205750412183,1.0300731416859,6.30343228580888,6.27703733929951,18.9788534648093,7.38907996747596
"107","BNIP3P30",2.39970611791109,3.44997442584711,0.856585936048511,4.02758705304231,5.63522054782135e-05,0.0160661717786764,0,0,0,0.978097525012535,0,0,6.37458539191181,0,0,0,0,0,0,0,0,9.52456504693847,7.50855716260877,0,0,0,0,1.3162778379577,9.52987296819171,2.08662181505868,0,0,0.73103292799764,0,20.2487375876742,24.6404379960671,15.0229124329786,3.34160808682971,0,0,0,0,60.652567186191,0,0,1.82267601033301,0,19.0496951003895,1.03334328584749,1.44474407218006,0,0,0,0,0,0,0,3.26711863695042,0,0.883900112807938,0,0,0,0,0,0,0.832373096348449,0,0,0,0.576494166673611,0,0,0,0,0,0,0,0,0,0,5.29347865130811,0,0,0,0,2.41125011533302,0,0,0.78792903572611,9.41555600894927,0,0
"108","DRC7",98.221874274373,-1.37319345550152,0.341713277223985,-4.01855458077921,5.85562459634195e-05,0.0165399707348155,16.5781858617573,69.6075808262396,21.3748441101254,33.2553158504262,15.2780540874788,19.4297568443431,43.9138104776147,14.6839947349081,28.0491089270246,257.268238744391,56.6583247891202,220.764309842246,36.9825090320172,9.07932761645026,100.843508710414,0.865869549721679,17.2696814740002,1343.98292191269,35.7892221359562,63.4559826930071,13.4766733995864,27.6418345971116,15.3944101793866,16.6929745204694,34.1788568235585,27.9968778117406,174.716869791436,27.3236485615725,19.4699399881483,14.3073510944905,12.5190936941489,40.0992970419565,23.1790571058642,171.308783782889,1.49799341002304,105.495650006862,27.7990932936709,95.1439982955858,98.0845836654088,68.3503503874877,124.245032066828,12.699796733593,51.6671642923746,117.024269846585,150.720870263682,23.2390306628662,155.577220013859,108.380934638696,28.9828836739919,37.3920660894333,26.4905978572672,44.6506213716557,436.834782379084,6.18730078965557,14.8015275016244,37.237244345021,560.431717820447,2018.37858586427,112.649418256687,49.7302928462784,18.3122081196659,10.5573746515563,234.27401215746,108.839617735364,210.420370835868,24.2353713599327,16.3782269509726,55.0008463027688,48.5978260136368,253.155406914016,189.078456932698,32.2704508398159,101.244255302321,39.7416161764224,16.2691418263484,37.0543505591568,55.8365467630825,348.393733329793,8.28824435607379,48.6166161432076,42.59875203755,14.5534153243503,85.4960707599294,11.0310065001655,56.4933360536956,222.052585538269,14.7781599349519
"110","SLC6A2",5.99252495751773,-1.94813142818263,0.48692987228072,-4.00084599258168,6.31164276359913e-05,0.0175039067405777,7.65147039773416,3.52443447221466,9.49993071561131,2.93429257503761,3.39512313055084,3.23829280739052,2.12486179730394,2.79695137807774,0,3.34114595771936,0.690955180355124,0.876048848580339,0,0.907932761645026,0.781732625662125,1.73173909944336,6.00684573008701,11.0012244631326,0,1.35012729134058,4.04300201987592,3.29069459489424,0,1.04331090752934,4.16815327116567,5.24941458970136,1.46206585599528,0,0.778797599525931,0.794852838582808,0,2.22773872455314,2.31790571058642,3.02309618440393,2.99598682004608,0,4.4225830239931,2.09107688561727,0,1.82267601033301,0,0,4.13337314338997,0,2.92661884007149,0.92956122651465,0.777886100069296,1.64213537331357,7.24572091849797,0,0,5.4451977282507,0,7.0712009024635,4.93384250054148,21.7974113239147,3.85176438364569,15.4205494675539,1.69397621438627,2.48651464231392,1.6647461926969,28.8568240475873,0,0,31.7071791670486,5.014214764124,1.36485224591439,0,0,0,140.432057818946,0.849222390521471,23.3022492362484,1.93861542324012,13.7003299590302,7.94021797696216,0.697956834538532,74.6557999992413,0,0,0,1.26551437603046,2.06014628337179,0,3.13851866964976,0,0.821008885275107
"111","LINC01630",56.5390555428956,1.53504584402494,0.384890870711004,3.98826254618425,6.65589789842531e-05,0.0182923262422849,33.7939942566592,31.719910249932,14.249896073417,27.386730700351,56.0195316540888,2.42871960554289,72.2453011083339,11.187805512311,28.0491089270246,11.3598962562458,21.4196105910088,6.13234194006238,148.878305590428,1.81586552329005,5.47212837963488,0,12.7645471764349,27.5030611578314,29.8243517799635,2.70025458268115,32.3440161590074,13.8209172985558,191.330526515234,66.7718980818778,27.5098115896934,43.7451215808447,22.6620207679269,13.6618242807862,31.9307015805632,304.428637177216,118.931390094414,830.946544258322,251.879087217057,8.06158982507715,17.9759209202765,26.7453760580776,10.7405587725547,20.9107688561727,64.8058856360737,60.1483083409892,23.2959435125303,869.93607625112,62.0005971508496,72.2372036090031,3.65827355008937,2.78868367954395,3.88943050034648,0,46.6946459192092,3.73920660894333,93.6001124290107,17.4246327304022,3.76581708947486,68.0603086862112,9.86768500108296,17.2562839647658,3.85176438364569,11.1370635043445,5.08192864315882,2.48651464231392,14.1503426379236,33.0797739082098,12.8810453419909,2.34063694054545,29.9776966670278,30.9209910454313,29.3443232871593,38.3339231807177,227.756975645999,13.0942451852077,22.0285580892464,69.6362360227606,7.23173252159433,41.6802315996625,12.8440593365909,26.4673932565405,14.6570935253092,21.6948478630274,4.97294661364427,128.100925075753,18.4862508842198,2.53102875206091,9.27065827517306,33.0930195004966,34.5237053661473,5.69365603944279,9.03109773802618
"117","KHDRBS2",35.8053191120557,1.54044053952286,0.389694634132504,3.9529426494466,7.71959442229003e-05,0.0200222026929302,5.1009802651561,12.3355206527513,28.4997921468339,51.8391688256644,123.921994265106,7.28615881662868,393.099432501229,18.1801839575053,0,5.34583353235098,3.45477590177562,11.3886350315444,5.68961677415649,11.8031259013853,5.47212837963488,12.9880432458252,42.0479201106091,4.58384352630523,24.8536264833029,9.45089103938403,0,1.3162778379577,84.3027224109267,80.3349398797592,6.66904523386506,55.9937556234812,2.92413171199056,5.85506754890838,47.5066535710818,331.453633689031,570.870672453188,22.2773872455314,65.6739951332818,10.0769872813464,17.9759209202765,0.742927112724379,9.47696362284235,8.36430754246908,64.8058856360737,55.5916183151567,23.2959435125303,28.5745426505842,17.5668358594074,10.1132085052604,10.9748206502681,2.78868367954395,3.88943050034648,8.21067686656786,28.9828836739919,16.2032286387544,6.18113950002901,9.80135591085126,5.64872563421229,4.41950056403969,4.93384250054148,14.5316075492765,17.3329397264056,2.57009157792565,6.77590485754509,47.2437782039644,21.6417005050597,2.11147493031126,39.4482013598472,0,20.75379000025,5.84991722481133,10.2363918443579,31.6671539318972,13.0561323618726,4.36474839506925,11.0142790446232,147.764695950736,0.803525835732704,20.3554619440212,6.85016497951512,44.9945685361189,17.4489208634633,5.74275384609549,44.7565195227984,12.3470771157353,36.9725017684396,1.89827156404568,9.27065827517306,3.15171614290444,106.709634768092,3.79577069296186,2.46302665582532
"119","ZNF732",10.9608628927646,1.21188829110917,0.306946546535414,3.9482063075414,7.87389361050695e-05,0.0201849578556408,14.0276957291793,4.40554309026833,7.12494803670848,2.93429257503761,24.6146426964936,3.23829280739052,4.95801086037586,5.59390275615548,7.01227723175615,3.34114595771936,11.7462380660371,1.75209769716068,8.53442516123473,8.17139485480524,3.90866312831063,219.064996079585,51.0581887057396,6.41738093682733,4.97072529666058,22.9521639527898,0,6.58138918978848,18.3266787849841,5.2165545376467,4.16815327116567,1.74980486323379,7.3103292799764,3.90337836593892,14.7971543909927,3.97426419291404,27.5420061271275,30.0744727814674,3.86317618431069,16.1231796501543,2.99598682004608,5.20048978907065,18.3221296708285,2.09107688561727,8.75755211298293,11.8473940671645,14.7540975579358,25.399593467186,28.9336120037298,8.66846443308037,2.92661884007149,1.8591224530293,7.00097490062367,9.85281223988144,3.22032040822132,12.4640220298111,1.76603985715114,14.1575140934518,11.2974512684246,0.883900112807938,14.8015275016244,10.8987056619574,8.6664698632028,1.71339438528376,16.9397621438627,2.48651464231392,10.8208502525298,7.03824976770421,3.22026133549773,0,6.34143583340972,0.835702460687333,11.6012440902723,4.16673078051279,1.4506813735414,6.11064775309695,1.83571317410386,15.2860030293865,5.62468085012893,3.87723084648023,9.4189768468333,2.64673932565405,5.58365467630825,7.01892136745004,1.65764887121476,4.63015391840073,5.62625026911037,1.89827156404568,9.27065827517306,3.93964517863055,6.27703733929951,7.59154138592372,2.46302665582532
"120","PRKCG",151.920270522011,1.40232476588447,0.355815362734029,3.94115856917822,8.10889965679656e-05,0.0204438093330773,135.175977026637,176.221723610733,21.3748441101254,206.378577777645,2566.71308669643,55.8605509274865,27.6232033649512,94.3971090101237,42.0736633905369,13.3645838308774,161.683512203099,46.430588974758,99.5682935477385,22.6983190411257,22.6702461442016,12.1221736961035,54.812467287044,14.6682992841767,167.016369967796,52.6549643622825,126.680729956112,38.8301962197521,123.888348586492,1844.57368451187,60.0214071047856,739.292554716275,8.77239513597168,189.313850748038,99.6860927393191,44.5117589606373,83.8779277507973,124.753368574976,300.555107139372,11.0846860094811,77.895657321198,8.17219823996817,466.8984078187,32.4116917270677,136.617812962534,633.37991359072,253.149252836162,9.52484755019474,84.7341494394944,54.9002747428423,83.4086369420376,11.1547347181758,36.5606467032569,21.3477598530764,37.0336846945452,76.0305343818477,7.94717935718015,41.3835027347053,33.8923538052737,54.8018069940922,4.93384250054148,128.059791527999,156.959398633562,112.227332236087,170.24460954582,49.7302928462784,180.624961907613,40.118023675914,264.866494844688,3.51095541081818,249.045480003,5.84991722481133,118.742145394551,98.3348464201019,18.8588578560382,20.9507922963324,26.617841024506,2780.3541065673,9.64231002879244,402.262700322324,43.6698017444089,13.2336966282703,157.738244605708,133.359505981551,53.0447638788722,253.886773192306,128.600006151094,11.3896293842741,70.0449736346409,27.5775162504139,147.510377473539,28.468280197214,59.9336486250828
"122","ENSG00000227869",7.16094150534365,1.56226388888623,0.396911828309486,3.93604769991404,8.28345155037177e-05,0.0207127027045608,5.73860279830062,7.92997756248299,0,2.93429257503761,0,0.809573201847631,55.9546939956704,1.39847568903887,0,36.752605534913,1.38191036071025,2.62814654574102,6.6378862365159,0,3.1269305026485,1.73173909944336,1.50171143252175,14.6682992841767,4.97072529666058,4.05038187402173,1.34766733995864,3.29069459489424,21.9920145419809,20.8662181505868,0.833630654233133,5.24941458970136,49.7102391038395,1.95168918296946,4.67278559715558,20.666173803153,11.267184324734,0,6.18108189489711,1.00769872813464,4.49398023006911,9.65805246541693,2.52719029942463,2.09107688561727,3.50302084519317,34.6308441963271,13.9775661075182,88.8985771351509,0,1.44474407218006,6.58489239016086,0.92956122651465,1.55577220013859,0,0.80508010205533,2.49280440596222,0.883019928575572,0,5.64872563421229,0,0,1.81645094365956,4.81470547955711,0,27.1036194301804,2.48651464231392,2.49711928904535,0.703824976770421,1.61013066774886,0,4.61195333338889,3.34280984274933,5.45940898365754,0,1.4506813735414,4.36474839506925,3.67142634820773,5.9445567336503,7.23173252159433,2.90792313486018,4.28135311219695,5.29347865130811,2.79182733815413,22.3329316237047,0,0.771692319733454,2.41125011533302,12.6551437603046,2.06014628337179,3.15171614290444,3.13851866964976,1.89788534648093,0.821008885275107
"123","KLK4",3.83067905889989,2.0451660419487,0.520761033116577,3.92726396925109,8.59176686605457e-05,0.0213089788630781,1.91286759943354,0.881108618053666,2.37498267890283,3.91239010005014,2.54634234791313,0.809573201847631,14.1657453153596,0.699237844519435,3.50613861587808,8.01875029852646,0,1.75209769716068,4.74134731179707,2.72379828493508,0,0,6.00684573008701,0,0,0,0,2.63255567591539,2.93226860559745,0,0,15.7482437691041,0,1.95168918296946,0.778797599525931,4.76911703149685,0,0,14.6800695003806,0,1.49799341002304,11.8868338035901,0.631797574856157,10.4553844280864,131.363281694744,13.6700700774975,0,0,6.20005971508496,0,3.65827355008937,0,0,0,1.61016020411066,2.49280440596222,0.883019928575572,0,0,0.883900112807938,0,3.63290188731912,0,0.856697192641882,0,4.97302928462784,0.832373096348449,4.92677483739295,4.83039200324659,0,1.72948250002083,0,1.36485224591439,0,0,0,3.67142634820773,4.24611195260736,3.21410334293081,1.93861542324012,0.85627062243939,0,1.39591366907706,0.638083760677276,0,1.54338463946691,5.62625026911037,0,1.0300731416859,2.36378710717833,0,0,0.821008885275107
"124","LRRC7",171.880406157683,1.03400571168829,0.263875274376851,3.91853959841492,8.90870953369913e-05,0.0215920073653406,815.519219891832,137.452944416372,40.3747055413481,431.341008530528,896.312506465421,25.0967692572766,181.321540036603,82.5100656532933,63.1104950858054,40.0937514926323,209.359419647603,48.1826866719187,560.427252254414,64.4632260767969,95.3713803307793,83.1234767732812,120.13691460174,312.618128494017,90.4672003992226,184.967438913659,28.3010141391314,75.6859756825676,266.836443109368,813.782507872885,46.6833166370555,536.315190581156,114.041136767632,89.7777024165952,1415.85403593814,68.3573441181215,95.1451120755313,202.724223934336,300.555107139372,52.4003338630015,65.9117100410137,72.0639299342647,96.0332313781358,84.6886138674994,211.932761134187,392.786680226763,253.92578428658,44.4492885675755,135.367970446022,216.711610827009,120.723027152949,59.4919184969376,50.5625965045043,50.9061965727208,91.7791316343077,114.669002674262,39.7358967859008,37.0273445521048,94.1454272368715,62.7569080093636,271.361337529781,98.0883509576162,88.5905808238508,51.4018315585129,39.8084410380774,151.677393181149,114.035114199738,112.611996283267,237.494273492958,58.5159235136363,171.218767502062,63.5133870122373,124.201554378209,100.83488488841,58.7525956284266,21.8237419753462,44.0571161784927,720.989809552729,57.8538601727547,189.984311477531,125.015510876151,108.516312351816,119.350618706089,269.271347005811,35.6394507311173,101.091693885082,211.386260110861,47.4567891011421,39.142779384064,69.3377551438977,78.4629667412439,41.7534776225805,45.976497575406
"126","TRAPPC13P1",42.6032663418145,1.22410409409443,0.31231124341802,3.91950056199547,8.87326543743607e-05,0.0215920073653406,47.8216899858385,35.2443447221466,49.8746362569594,8.80287772511282,107.795159394989,4.85743921108578,99.8685044732851,11.187805512311,7.01227723175615,32.0750011941059,15.8919691481679,25.4054166088298,22.7584670966259,25.4221173260607,3.90866312831063,0,130.648894629393,65.0905780735343,75.5550245092409,10.8010183307246,6.7383366997932,10.5302227036616,85.7688567137254,47.9923017463496,11.6708291592639,31.4964875382082,96.4963464956885,60.5023646720533,164.326293499971,142.278658106323,507.023294613028,50.1241213024457,22.406421869002,14.107782193885,62.9157232209676,55.7195334543284,56.8617817370541,1.04553844280864,57.7998439456873,28.2514781601616,31.8377894671247,219.071493654479,49.6004777206796,31.7843695879614,60.7273409314835,0.92956122651465,42.005849403742,13.1370829865086,14.4914418369959,29.9136528715466,1.76603985715114,29.4040677325538,48.9556221631732,32.7043041738937,0,6.35757830280846,42.3694082201026,35.981282090959,15.2457859294765,2.48651464231392,10.8208502525298,7.74207474447463,16.1013066774887,80.7519744488181,48.4255100005833,27.578181202682,41.6279935003887,8.33346156102558,7.25340686770699,1.7458993580277,9.17856587051932,13.5875582483435,15.2669908789214,20.3554619440212,96.7585803356511,34.4076112335027,6.97956834538532,53.5990358968912,19.0629620189697,12.3470771157353,74.7487535753235,4.4293003161066,4.12029256674358,22.8499420360572,18.8311120178985,36.0598215831377,10.6731155085764
"131","AC003973.2",18.5826955777414,1.83587434878316,0.472089087729892,3.88883030025376,0.000100728515912033,0.0234566725680343,22.9544111932025,2.643325854161,0,41.0800960505265,24.6146426964936,1.61914640369526,35.414363288399,2.79695137807774,28.0491089270246,0.668229191543872,3.45477590177562,1.75209769716068,18.9653892471883,1.81586552329005,3.1269305026485,264.956082214834,77.3381387748703,7.33414964208837,2.98243517799635,1.35012729134058,0,3.94883351387309,19.7928130877828,5.2165545376467,0,4.37451215808447,3.6551646399882,1.95168918296946,161.989900701394,11.1279397401593,0,118.070152401317,1.54527047372428,2.01539745626929,0,1.48585422544876,161.10838158832,12.5464613137036,0,5.46802803099902,3.88265725208838,180.9721034537,20.6668657169499,11.5579525774405,2.19496413005362,1.8591224530293,0,1.64213537331357,0.80508010205533,1.24640220298111,0,34.8492654608045,7.53163417894972,2.65170033842381,4.93384250054148,3.63290188731912,24.0735273977855,0.856697192641882,4.23494053596568,4.97302928462784,4.16186548174224,5.63059981416337,3.22026133549773,0,6.91793000008333,5.84991722481133,4.77698286070035,9.16680771712814,2.9013627470828,0.87294967901385,0.917856587051932,12.7383358578221,0.803525835732704,3.87723084648023,0.85627062243939,50.288047187427,5.58365467630825,1.91425128203183,3.31529774242951,4.63015391840073,100.468754805542,0,1.0300731416859,1.57585807145222,9.41555600894927,1.89788534648093,4.10504442637553
"132","CD5L",34.2508497394035,1.63230314938151,0.420425401377443,3.88250363568325,0.000103386470086172,0.0238932398215816,17.2158083949019,219.396045895363,0,3.91239010005014,19.5219580006673,3.23829280739052,53.8298321983664,12.5862812013498,56.0982178540492,1.33645838308774,12.4371932463922,2.62814654574102,12.3275030106724,6.35552933151518,7.03559363095913,5.19521729833007,6.75770144634789,11.9179931683936,34.7950770766241,9.45089103938403,6.7383366997932,1.3162778379577,3.66533575699681,124.153997995991,1.66726130846627,77.8663164139035,11.6965268479622,39.0337836593892,37.3822847772447,2.38455851574842,78.8702902731378,1.11386936227657,6.18108189489711,17.1308783782889,29.9598682004608,106.238577119586,557.24546102313,337.708917027189,15.7635938033693,214.164431214128,15.5306290083535,31.7494918339825,4.13337314338997,2.88948814436012,1.46330942003575,7.4364898121172,1.55577220013859,6.56854149325429,2.41524030616599,0,6.18113950002901,32.6711863695042,77.1992503342346,11.4907014665032,4.93384250054148,37.237244345021,3.85176438364569,34.2678877056753,1.69397621438627,32.3246903500809,5.82661167443914,12.6688495818676,6.44052267099546,97.1364330326363,2.30597666669444,135.383798631348,10.9188179673151,46.6673847417433,11.6054509883312,3.4917987160554,0.917856587051932,16.135225419908,2.41057750719811,73.6673860831245,5.13762373463634,10.5869573026162,0.697956834538532,7.01892136745004,4.97294661364427,3.08676927893382,8.03750038444339,4.4293003161066,16.4811702669743,1.57585807145222,0,9.48942673240465,0.821008885275107
"136","BTN1A1",8.26308222483791,1.54061659284679,0.39836116670854,3.86738648642923,0.00011000800744563,0.0246757667289441,19.7662985274799,2.643325854161,2.37498267890283,1.95619505002507,2.54634234791313,2.42871960554289,4.95801086037586,4.89466491163605,7.01227723175615,2.00468757463162,6.90955180355124,0.876048848580339,0.948269462359414,0.907932761645026,0.781732625662125,0.865869549721679,102.116377411479,12.8347618736547,2.98243517799635,20.2519093701086,2.69533467991728,1.97441675693655,8.79680581679235,2.08662181505868,0,120.736535563131,5.84826342398112,11.7101350978168,3.89398799762965,4.76911703149685,3.75572810824465,35.6438195928503,23.9516923427263,12.0923847376157,0,1.48585422544876,58.1253768867664,5.22769221404318,3.50302084519317,0,1.55306290083535,3.17494918339825,12.4001194301699,4.33423221654018,2.19496413005362,0.92956122651465,0,1.64213537331357,3.22032040822132,0,4.41509964287786,23.9588700043031,3.76581708947486,3.53560045123175,59.2061100064978,3.63290188731912,4.81470547955711,4.28348596320941,0,2.48651464231392,1.6647461926969,2.81529990708168,0.805065333874432,1.17031847027273,5.76494166673611,0.835702460687333,3.41213061478596,3.33338462441023,2.9013627470828,3.4917987160554,5.50713952231159,5.09533434312883,0,269.467543830376,3.42508248975756,2.64673932565405,2.09387050361559,8.29508888880459,1.65764887121476,5.40184623813418,4.82250023066603,1.26551437603046,2.06014628337179,0.78792903572611,0,0,0.821008885275107
"137","KRT75",118.467512267451,-1.81775639852893,0.471284227419267,-3.85702786720212,0.000114774081683819,0.0253717256220768,17.2158083949019,1.76221723610733,94.9993071561131,10.7590727751379,0,261.492144196785,2.12486179730394,18.1801839575053,66.6166337016835,36.752605534913,2.07286554106537,22.7772700630888,8.53442516123473,426.728397973162,78.9549951918747,1.73173909944336,1.50171143252175,202.605883862691,36.7833671952883,0,10.7813387196691,0.658138918978848,8.79680581679235,142.93359433152,3.33452261693253,4.37451215808447,2.19309878399292,9.75844591484731,12.4607615924149,50.0757288307169,3.75572810824465,22.2773872455314,109.714203634424,85.6543918914447,17.9759209202765,2.22878133817314,3.15898787428078,249.883687831264,50.793802255301,22.7834501291626,15.5306290083535,38.099390200779,26.8669254320348,89.5741324751638,161.69569091395,707.396093377649,215.474449719195,632.222118725726,13.6863617349406,6.23201101490555,2.64905978572672,378.985761886249,54.6043477973855,7.95510101527144,0,21.7974113239147,6.74058767137995,37.6946764762428,157.539787937923,4.97302928462784,3.3294923853938,251.26551670704,7.24558800486989,2.34063694054545,40.9310858338264,396.958668826483,55.2765159595326,37.5005770246151,30.4643088443694,74.2007227161772,4.58928293525966,14.436780638865,3001.16899646165,13.5703079626808,238.89950366059,10.5869573026162,171.697381296479,14.6759264955774,0.828824435607379,15.4338463946691,24.9162511917745,56.9481469213705,518.126790268006,479.060853721475,12.554074678599,117.668891481818,27.0932932140785
"138","AC025035.1",6.80658961760691,1.64019858314462,0.425174428235334,3.85770750595745,0.000114455498736078,0.0253717256220768,3.82573519886708,0,7.12494803670848,1.95619505002507,2.54634234791313,2.42871960554289,2.83314906307192,0.699237844519435,3.50613861587808,33.4114595771936,0,7.00839078864272,6.6378862365159,0,1.56346525132425,2.59760864916504,6.00684573008701,2.75030611578314,1.98829011866423,0,16.1720080795037,0.658138918978848,7.33067151399362,2.08662181505868,1.66726130846627,0.874902431616894,12.4275597759599,1.95168918296946,6.23038079620745,18.2816152874046,46.3206466683507,2.22773872455314,4.63581142117283,6.04619236880786,0,0,0,1.04553844280864,91.0785419750224,0,0.776531450417676,136.522814886125,3.10002985754248,2.88948814436012,0,0,1.55577220013859,3.28427074662715,6.44064081644264,1.24640220298111,3.53207971430229,2.17807909130028,0,2.65170033842381,9.86768500108296,4.5411273591489,8.6664698632028,84.8130220715463,2.54096432157941,0,4.99423857809069,4.22294986062253,7.24558800486989,1.17031847027273,10.376895000125,1.67140492137467,1.36485224591439,1.66669231220512,5.07738480739489,0,8.26070928346738,1.69844478104294,5.62468085012893,3.87723084648023,0,10.5869573026162,1.39591366907706,0.638083760677276,1.65764887121476,0,7.23375034599905,2.53102875206091,1.0300731416859,3.15171614290444,0,7.59154138592372,0.821008885275107
